contig	LG	av
Contig51002	1	52.681
Contig111355	1	52.947
Contig114544	1	52.947
Contig1202	1	52.947
Contig1629	1	52.947
Contig21779	1	52.947
Contig52304	1	52.947
Contig62813	1	52.947
Contig69182	1	52.947
Contig93889	1	52.947
Contig52687	1	53.2275
Contig76713	1	53.2275
Contig81538	1	53.2275
Contig60303	1	53.69
Contig80347	1	53.69
Contig40930	1	54.1525
Contig83031	1	54.1525
Contig114644	1	54.2015
Contig57373	1	54.2505
Contig67213	1	54.2505
Contig687	1	54.2505
Contig66940	1	54.25375
Contig19751	1	55.329
Contig2680	1	55.329
Contig44108	1	55.329
Contig49334	1	55.329
Contig50659	1	55.329
Contig42248	1	55.516
Contig42249	1	55.6095
Contig43359	1	55.6095
Contig47342	1	55.6095
Contig58748	1	55.6095
Contig66170	1	55.6095
Contig362618	1	55.91481734
Contig43719	1	55.91481734
Contig44596	1	55.91481734
Contig61000	1	55.91481734
Contig65420	1	55.91481734
Contig65477	1	55.91481734
Contig92682	1	55.91481734
Contig116781	1	56.1725
Contig166372	1	56.1725
Contig178440	1	56.1725
Contig188876	1	56.1725
Contig39504	1	56.1725
Contig44060	1	56.1725
Contig44901	1	56.1725
Contig59260	1	56.1725
Contig7368	1	56.1725
Contig134391	1	56.454
Contig134440	1	56.454
Contig168282	1	56.454
Contig173032	1	56.454
Contig2243	1	56.454
Contig236891	1	56.454
Contig241987	1	56.454
Contig28043	1	56.454
Contig371	1	56.454
Contig3811	1	56.454
Contig38464	1	56.454
Contig38860	1	56.454
Contig41888	1	56.454
Contig4197	1	56.454
Contig49091	1	56.454
Contig51238	1	56.454
Contig51713	1	56.454
Contig52443	1	56.454
Contig53655	1	56.454
Contig57134	1	56.454
Contig58736	1	56.454
Contig59998	1	56.454
Contig63378	1	56.454
Contig67386	1	56.454
Contig71715	1	56.454
Contig79115	1	56.454
Contig83804	1	56.454
Contig52006	1	56.48225
Contig49680	1	57.49425
Contig137012	1	58.1965
Contig1414	1	58.1965
Contig174849	1	58.1965
Contig246207	1	58.1965
Contig3639	1	58.1965
Contig40445	1	58.1965
Contig42158	1	58.1965
Contig42845	1	58.1965
Contig43574	1	58.1965
Contig43747	1	58.1965
Contig44726	1	58.1965
Contig45049	1	58.1965
Contig50571	1	58.1965
Contig50579	1	58.1965
Contig52851	1	58.1965
Contig54585	1	58.1965
Contig55040	1	58.1965
Contig56719	1	58.1965
Contig607	1	58.1965
Contig63767	1	58.1965
Contig65192	1	58.1965
Contig99633	1	58.1965
Contig41224	1	58.534
Contig4230	1	58.534
Contig50293	1	58.534
Contig63763	1	58.534
Contig64473	1	58.534
Contig115397	1	58.79893161
Contig41740	1	58.79893161
Contig74370	1	58.79893161
Contig11711	1	61.236
Contig124878	1	61.236
Contig133088	1	61.236
Contig144035	1	61.236
Contig168596	1	61.236
Contig44334	1	61.236
Contig60951	1	61.236
Contig1634	1	61.799
Contig139500	1	62.0805
Contig193365	1	62.0805
Contig45752	1	62.0805
Contig49204	1	62.0805
Contig69566	1	62.0805
Contig72617	1	62.0805
Contig49681	1	65.429
Contig191738	1	65.7415
Contig223614	1	65.7415
Contig253044	1	65.7415
Contig354023	1	65.7415
Contig40205	1	65.7415
Contig42527	1	65.7415
Contig42930	1	65.7415
Contig4982	1	65.7415
Contig52718	1	65.7415
Contig59451	1	65.7415
Contig60693	1	65.7415
Contig654	1	65.7415
Contig68507	1	65.7415
Contig81562	1	65.7415
Contig91761	1	65.7415
Contig64412	1	66.163
Contig102790	1	66.5845
Contig102791	1	66.5845
Contig155760	1	66.5845
Contig20085	1	66.5845
Contig350090	1	66.5845
Contig3979	1	66.5845
Contig39809	1	66.5845
Contig43096	1	66.5845
Contig43167	1	66.5845
Contig50181	1	66.5845
Contig52473	1	66.5845
Contig54773	1	66.5845
Contig61415	1	66.5845
Contig62229	1	66.5845
Contig66550	1	66.5845
Contig82662	1	66.5845
Contig94320	1	66.5845
Contig9657	1	66.5845
Contig144227	1	66.866
Contig241943	1	66.866
Contig54413	1	66.866
Contig96751	1	66.866
Contig39234	1	67.429
Contig47017	1	67.7185
Contig53846	1	67.7185
Contig76394	1	67.962
Contig146029	1	68.0085
Contig65101	1	68.0085
Contig67770	1	68.0085
Contig6304	1	68.1535
Contig44172	1	68.26225
Contig144122	1	68.2985
Contig40547	1	68.2985
Contig43594	1	68.2985
Contig43624	1	68.2985
Contig47455	1	68.2985
Contig5880	1	68.2985
Contig60615	1	68.2985
Contig70764	1	68.2985
Contig75391	1	68.2985
Contig77299	1	68.2985
Contig296	1	69.4585
Contig40253	1	69.4585
Contig44526	1	69.4585
Contig69438	1	69.4585
Contig95956	1	69.4585
Contig102554	1	70.6185
Contig104513	1	70.6185
Contig110093	1	70.6185
Contig11179	1	70.6185
Contig142257	1	70.6185
Contig186785	1	70.6185
Contig226027	1	70.6185
Contig39235	1	70.6185
Contig39236	1	70.6185
Contig45036	1	70.6185
Contig45728	1	70.6185
Contig50152	1	70.6185
Contig58374	1	70.6185
Contig61739	1	70.6185
Contig7154	1	70.6185
Contig888	1	70.6185
Contig193286	1	70.9435
Contig39398	1	70.9435
Contig43254	1	70.9435
Contig43425	1	70.9435
Contig50564	1	70.9435
Contig57146	1	70.9435
Contig62270	1	70.9435
Contig64790	1	70.9435
Contig48244	1	73.2325
Contig57945	1	73.5135
Contig114607	1	73.803
Contig1241	1	73.803
Contig164538	1	73.803
Contig490	1	73.803
Contig50009	1	73.803
Contig60106	1	73.803
Contig66339	1	73.803
Contig53051	1	73.93130649
Contig134074	1	74.0845
Contig41585	1	74.0845
Contig83173	1	74.0845
Contig51626	1	74.7605
Contig57911	1	74.7605
Contig90354	1	74.7605
Contig108528	1	75.534
Contig10858	1	75.534
Contig115755	1	75.534
Contig117433	1	75.534
Contig12556	1	75.534
Contig126212	1	75.534
Contig12737	1	75.534
Contig132	1	75.534
Contig1355	1	75.534
Contig137852	1	75.534
Contig13931	1	75.534
Contig141965	1	75.534
Contig274253	1	75.534
Contig38934	1	75.534
Contig40064	1	75.534
Contig45768	1	75.534
Contig48033	1	75.534
Contig50496	1	75.534
Contig52280	1	75.534
Contig52763	1	75.534
Contig54667	1	75.534
Contig55087	1	75.534
Contig56410	1	75.534
Contig57171	1	75.534
Contig57778	1	75.534
Contig59634	1	75.534
Contig60475	1	75.534
Contig61213	1	75.534
Contig61294	1	75.534
Contig61948	1	75.534
Contig64761	1	75.534
Contig65363	1	75.534
Contig68186	1	75.534
Contig70987	1	75.534
Contig74197	1	75.534
Contig76454	1	75.534
Contig783	1	75.534
Contig78865	1	75.534
Contig84304	1	75.534
Contig84343	1	75.534
Contig8566	1	75.534
Contig882	1	75.534
Contig45554	1	76.403
Contig51981	1	76.403
Contig52322	1	76.403
Contig63021	1	76.403
Contig67923	1	76.403
Contig74043	1	76.403
Contig178256	1	76.684
Contig183850	1	76.684
Contig247073	1	76.684
Contig3507	1	76.684
Contig39207	1	76.684
Contig39844	1	76.684
Contig51043	1	76.684
Contig56829	1	76.684
Contig60819	1	76.684
Contig61855	1	76.684
Contig65437	1	76.684
Contig66973	1	76.684
Contig72951	1	76.684
Contig166796	1	77.23352225
Contig61283	1	77.23352225
Contig146281	1	79.728
Contig235886	1	79.728
Contig4116	1	79.728
Contig45168	1	79.728
Contig53810	1	79.728
Contig5795	1	79.728
Contig59618	1	79.728
Contig71159	1	79.728
Contig81211	1	79.728
Contig81212	1	79.728
Contig91456	1	79.728
Contig94027	1	79.728
Contig97849	1	79.728
Contig100148	1	80.9515
Contig101962	1	80.9515
Contig103938	1	80.9515
Contig104791	1	80.9515
Contig112124	1	80.9515
Contig116673	1	80.9515
Contig127999	1	80.9515
Contig129196	1	80.9515
Contig132190	1	80.9515
Contig14630	1	80.9515
Contig153234	1	80.9515
Contig169608	1	80.9515
Contig1772	1	80.9515
Contig178543	1	80.9515
Contig179201	1	80.9515
Contig192791	1	80.9515
Contig195958	1	80.9515
Contig200385	1	80.9515
Contig204469	1	80.9515
Contig2228	1	80.9515
Contig2485	1	80.9515
Contig256875	1	80.9515
Contig2942	1	80.9515
Contig3218	1	80.9515
Contig370998	1	80.9515
Contig38241	1	80.9515
Contig388087	1	80.9515
Contig3991	1	80.9515
Contig40011	1	80.9515
Contig4034	1	80.9515
Contig40520	1	80.9515
Contig41266	1	80.9515
Contig4388	1	80.9515
Contig46420	1	80.9515
Contig47033	1	80.9515
Contig50765	1	80.9515
Contig52846	1	80.9515
Contig55064	1	80.9515
Contig56279	1	80.9515
Contig60154	1	80.9515
Contig60419	1	80.9515
Contig60948	1	80.9515
Contig61648	1	80.9515
Contig62152	1	80.9515
Contig62887	1	80.9515
Contig65062	1	80.9515
Contig66793	1	80.9515
Contig70371	1	80.9515
Contig70737	1	80.9515
Contig71941	1	80.9515
Contig72471	1	80.9515
Contig74156	1	80.9515
Contig75004	1	80.9515
Contig76034	1	80.9515
Contig76035	1	80.9515
Contig76871	1	80.9515
Contig7974	1	80.9515
Contig7982	1	80.9515
Contig82580	1	80.9515
Contig83378	1	80.9515
Contig85324	1	80.9515
Contig85714	1	80.9515
Contig90533	1	80.9515
Contig90675	1	80.9515
Contig94918	1	80.9515
Contig107847	2	0.292714286
Contig370978	2	0.3415
Contig38773	2	0.3415
Contig54131	2	0.3415
Contig91386	2	0.3415
Contig100825	2	0.6405
Contig10241	2	0.6405
Contig112715	2	0.6405
Contig122276	2	0.6405
Contig3138	2	0.6405
Contig45223	2	0.6405
Contig48833	2	0.6405
Contig52486	2	0.6405
Contig55994	2	0.6405
Contig5623	2	0.6405
Contig56714	2	0.6405
Contig5980	2	0.6405
Contig61486	2	0.6405
Contig67546	2	0.6405
Contig8218	2	0.6405
Contig2508	2	0.923
Contig277419	2	0.923
Contig40768	2	0.923
Contig40841	2	0.923
Contig52156	2	0.923
Contig52485	2	0.923
Contig55491	2	0.923
Contig5594	2	0.923
Contig68532	2	0.923
Contig6911	2	0.923
Contig1166	2	1.2045
Contig120735	2	1.2045
Contig184769	2	1.2045
Contig47884	2	1.2045
Contig47885	2	1.2045
Contig55834	2	1.2045
Contig62953	2	1.2045
Contig70612	2	1.2045
Contig9568	2	1.2045
Contig97841	2	1.2045
Contig102098	2	1.486
Contig158104	2	1.486
Contig193845	2	1.486
Contig324521	2	1.486
Contig38325	2	1.486
Contig41381	2	1.486
Contig4633	2	1.486
Contig51403	2	1.486
Contig54861	2	1.486
Contig60253	2	1.486
Contig6356	2	1.486
Contig66786	2	1.486
Contig71025	2	1.486
Contig1523	2	1.81
Contig1775	2	1.81
Contig38457	2	1.81
Contig59855	2	1.81
Contig615	2	1.81
Contig131345	2	7.7475
Contig202	2	7.7475
Contig39725	2	7.7475
Contig8421	2	7.7475
Contig117029	2	11.496
Contig119865	2	11.496
Contig271723	2	11.496
Contig40365	2	11.496
Contig52077	2	11.496
Contig75234	2	11.496
Contig86166	2	11.496
Contig94107	2	11.496
Contig83415	2	14.209
Contig88657	2	14.209
Contig94596	2	14.209
Contig46476	2	14.3635
Contig1352	2	14.518
Contig150740	2	14.518
Contig231225	2	14.518
Contig48633	2	14.518
Contig53012	2	14.518
Contig56408	2	14.518
Contig628	2	14.518
Contig6421	2	14.518
Contig68137	2	14.518
Contig940	2	14.518
Contig110012	2	15.1345
Contig13905	2	15.1345
Contig150453	2	15.1345
Contig1854	2	15.1345
Contig201894	2	15.1345
Contig213358	2	15.1345
Contig220091	2	15.1345
Contig220589	2	15.1345
Contig2220	2	15.1345
Contig39448	2	15.1345
Contig40100	2	15.1345
Contig41209	2	15.1345
Contig41764	2	15.1345
Contig44709	2	15.1345
Contig46298	2	15.1345
Contig46508	2	15.1345
Contig48709	2	15.1345
Contig50696	2	15.1345
Contig55160	2	15.1345
Contig57936	2	15.1345
Contig58565	2	15.1345
Contig588	2	15.1345
Contig60510	2	15.1345
Contig62798	2	15.1345
Contig66333	2	15.1345
Contig68127	2	15.1345
Contig72745	2	15.1345
Contig73510	2	15.1345
Contig76720	2	15.1345
Contig7685	2	15.1345
Contig79276	2	15.1345
Contig8584	2	15.1345
Contig40048	2	15.218
Contig340453	2	15.3005
Contig39449	2	15.3005
Contig64985	2	15.3005
Contig6767	2	15.3005
Contig7310	2	15.3005
Contig77516	2	15.357
Contig8100	2	15.357
Contig184182	2	15.417
Contig53707	2	15.417
Contig3194	2	16.3235
Contig57168	2	16.3235
Contig144570	2	17.049
Contig39923	2	17.33133333
Contig120158	2	17.4725
Contig38234	2	17.4725
Contig41083	2	17.4725
Contig44306	2	17.4725
Contig105739	2	17.7745
Contig11049	2	17.7745
Contig114372	2	17.7745
Contig1972	2	17.7745
Contig201971	2	17.7745
Contig222	2	17.7745
Contig38179	2	17.7745
Contig48370	2	17.7745
Contig53947	2	17.7745
Contig76266	2	17.7745
Contig89673	2	17.7745
Contig117170	2	18.2705
Contig109692	2	19.766
Contig115733	2	19.766
Contig123121	2	19.766
Contig157745	2	19.766
Contig42116	2	19.766
Contig43454	2	19.766
Contig46058	2	19.766
Contig55623	2	19.766
Contig58081	2	19.766
Contig6573	2	19.766
Contig83420	2	19.766
Contig84467	2	19.766
Contig93226	2	19.766
Contig43277	2	21.5805
Contig52152	2	21.5805
Contig63984	2	21.5805
Contig79362	2	21.5805
Contig86776	2	21.656
Contig44127	2	21.7315
Contig171064	2	21.8825
Contig1919	2	21.8825
Contig44547	2	21.8825
Contig5263	2	21.8825
Contig5373	2	21.8825
Contig54512	2	21.8825
Contig55955	2	21.8825
Contig59463	2	21.8825
Contig77312	2	21.8825
Contig87058	2	21.8825
Contig162765	2	22.1835
Contig319	2	22.1835
Contig41173	2	22.1835
Contig43453	2	22.1835
Contig47332	2	22.1835
Contig273638	2	23.3865
Contig112360	2	23.687
Contig2394	2	23.687
Contig560	2	23.687
Contig57607	2	23.687
Contig65536	2	23.687
Contig70500	2	23.687
Contig77673	2	23.687
Contig92336	2	23.687
Contig207756	2	25.5645
Contig41047	2	25.5645
Contig42788	2	25.5645
Contig50249	2	25.5645
Contig41046	2	25.8245
Contig927	2	25.8345
Contig53362	2	25.9545
Contig55693	2	25.9545
Contig55956	2	26.068875
Contig80715	2	26.237
Contig43566	2	26.66
Contig12632	2	26.801
Contig128609	2	26.801
Contig128696	2	26.801
Contig148322	2	26.801
Contig173621	2	26.801
Contig38497	2	26.801
Contig44932	2	26.801
Contig49326	2	26.801
Contig50221	2	26.801
Contig56130	2	26.801
Contig61590	2	26.801
Contig62197	2	26.801
Contig62829	2	26.801
Contig66	2	26.801
Contig66556	2	26.801
Contig67288	2	26.801
Contig80175	2	26.801
Contig84222	2	26.801
Contig146880	2	27.1155
Contig315	2	27.1155
Contig44168	2	27.1155
Contig497	2	27.1155
Contig84582	2	27.1155
Contig288950	2	27.744
Contig42573	2	27.744
Contig42648	2	27.744
Contig45593	2	27.744
Contig45911	2	27.744
Contig46886	2	27.744
Contig47281	2	27.744
Contig65926	2	27.744
Contig73712	2	27.744
Contig80684	2	27.744
Contig83669	2	27.744
Contig84655	2	27.744
Contig89578	2	27.744
Contig98058	2	27.744
Contig98915	2	27.744
Contig152889	2	29.001
Contig226089	2	29.001
Contig41784	2	29.001
Contig46846	2	29.001
Contig5565	2	29.001
Contig64955	2	29.001
Contig79123	2	29.001
Contig84854	2	29.001
Contig90983	2	30.1925
Contig44219	2	30.32685714
Contig11739	2	30.506
Contig39220	2	30.506
Contig117666	2	31.07
Contig121033	2	31.07
Contig17390	2	31.07
Contig176246	2	31.07
Contig45451	2	31.07
Contig45638	2	31.07
Contig47711	2	31.07
Contig47712	2	31.07
Contig56495	2	31.07
Contig5804	2	31.07
Contig65462	2	31.07
Contig68343	2	31.07
Contig742	2	31.07
Contig95260	2	31.07
Contig967	2	31.07
Contig57967	2	31.4085
Contig39644	2	32.7645
Contig72481	2	32.7645
Contig176483	2	33.047
Contig2338	2	33.047
Contig40763	2	33.047
Contig5097	2	33.047
Contig54553	2	33.047
Contig89100	2	33.047
Contig246384	2	33.7995
Contig42180	2	33.7995
Contig46847	2	33.7995
Contig48999	2	33.7995
Contig80016	2	33.98725
Contig311157	2	34.175
Contig41789	2	34.175
Contig52627	2	34.175
Contig60739	2	34.175
Contig7415	2	34.175
Contig55631	2	34.4575
Contig58586	2	34.4575
Contig62290	2	34.4575
Contig64166	2	34.4575
Contig83158	2	34.4575
Contig118694	2	35.027
Contig313670	2	35.027
Contig323442	2	35.027
Contig4245	2	35.027
Contig44832	2	35.027
Contig49657	2	35.027
Contig51410	2	35.027
Contig52534	2	35.027
Contig52896	2	35.027
Contig53776	2	35.027
Contig70587	2	35.027
Contig84371	2	35.027
Contig87140	2	35.027
Contig91144	2	35.027
Contig97949	2	35.027
Contig47905	2	35.312
Contig55810	2	35.312
Contig68505	2	35.312
Contig74958	2	35.312
Contig52823	2	35.8815
Contig79158	2	35.8815
Contig114228	2	36.868
Contig122021	2	36.868
Contig243487	2	36.868
Contig52003	2	36.868
Contig53097	2	36.868
Contig726	2	36.868
Contig829	2	36.868
Contig84989	2	36.868
Contig124468	2	37.1965
Contig131978	2	37.1965
Contig14865	2	37.1965
Contig1692	2	37.1965
Contig189833	2	37.1965
Contig3196	2	37.1965
Contig41727	2	37.1965
Contig46064	2	37.1965
Contig50149	2	37.1965
Contig52429	2	37.1965
Contig55313	2	37.1965
Contig57479	2	37.1965
Contig6205	2	37.1965
Contig69720	2	37.1965
Contig80202	2	37.1965
Contig81	2	37.1965
Contig84410	2	37.1965
Contig85897	2	37.1965
Contig8668	2	37.1965
Contig90474	2	37.1965
Contig3754	2	37.5245
Contig44430	2	37.5245
Contig38271	2	37.853
Contig42741	2	37.853
Contig430	2	37.853
Contig45142	2	37.853
Contig51253	2	37.853
Contig51840	2	37.853
Contig52430	2	37.853
Contig54063	2	37.853
Contig55604	2	37.853
Contig55764	2	37.853
Contig65539	2	37.853
Contig70204	2	37.853
Contig81673	2	37.853
Contig88665	2	37.853
Contig112445	2	38.415
Contig138650	2	38.415
Contig167148	2	38.415
Contig207890	2	38.415
Contig2800	2	38.415
Contig44349	2	38.415
Contig47369	2	38.415
Contig48485	2	38.415
Contig56998	2	38.415
Contig59600	2	38.415
Contig60264	2	38.415
Contig64088	2	38.415
Contig7	2	38.415
Contig70925	2	38.415
Contig88833	2	38.415
Contig99056	2	38.415
Contig50709	2	38.55575
Contig9427	2	38.65628571
Contig73287	2	39.5415
Contig38253	2	39.68275
Contig55599	2	39.75375
Contig111813	2	39.824
Contig114904	2	39.824
Contig157522	2	39.824
Contig1579	2	39.824
Contig370654	2	39.824
Contig3748	2	39.824
Contig39117	2	39.824
Contig55890	2	39.824
Contig62133	2	39.824
Contig62457	2	39.824
Contig68241	2	39.824
Contig69814	2	39.824
Contig72968	2	39.824
Contig38162	2	39.9645
Contig4440	2	39.9645
Contig5527	2	39.9645
Contig51372	2	40.01133333
Contig37056	2	40.105
Contig87708	2	40.105
Contig2539	2	40.9495
Contig62344	2	41.231
Contig103895	2	41.512
Contig104417	2	41.512
Contig104593	2	41.512
Contig108430	2	41.512
Contig142203	2	41.512
Contig142477	2	41.512
Contig144381	2	41.512
Contig203806	2	41.512
Contig252352	2	41.512
Contig2642	2	41.512
Contig317	2	41.512
Contig360	2	41.512
Contig38102	2	41.512
Contig38772	2	41.512
Contig40559	2	41.512
Contig42709	2	41.512
Contig43465	2	41.512
Contig43800	2	41.512
Contig45333	2	41.512
Contig46100	2	41.512
Contig46549	2	41.512
Contig47345	2	41.512
Contig474	2	41.512
Contig49538	2	41.512
Contig49936	2	41.512
Contig50185	2	41.512
Contig50650	2	41.512
Contig52479	2	41.512
Contig53103	2	41.512
Contig53333	2	41.512
Contig53888	2	41.512
Contig53889	2	41.512
Contig54367	2	41.512
Contig55965	2	41.512
Contig61390	2	41.512
Contig61462	2	41.512
Contig70865	2	41.512
Contig72599	2	41.512
Contig73096	2	41.512
Contig7384	2	41.512
Contig75556	2	41.512
Contig352777	2	41.793
Contig61938	2	41.793
Contig122698	2	42.074
Contig1780	2	42.074
Contig39202	2	42.074
Contig42604	2	42.074
Contig42766	2	42.074
Contig45414	2	42.074
Contig45534	2	42.074
Contig48468	2	42.074
Contig5463	2	42.074
Contig74998	2	42.074
Contig81044	2	42.074
Contig105163	2	42.355
Contig107182	2	42.355
Contig110659	2	42.355
Contig119513	2	42.355
Contig135333	2	42.355
Contig139314	2	42.355
Contig145395	2	42.355
Contig1503	2	42.355
Contig152705	2	42.355
Contig16551	2	42.355
Contig1733	2	42.355
Contig17617	2	42.355
Contig183034	2	42.355
Contig188680	2	42.355
Contig227	2	42.355
Contig2551	2	42.355
Contig3222	2	42.355
Contig33135	2	42.355
Contig337728	2	42.355
Contig38265	2	42.355
Contig40615	2	42.355
Contig42037	2	42.355
Contig43878	2	42.355
Contig4594	2	42.355
Contig47486	2	42.355
Contig47658	2	42.355
Contig50156	2	42.355
Contig52500	2	42.355
Contig53458	2	42.355
Contig55698	2	42.355
Contig56140	2	42.355
Contig57803	2	42.355
Contig60733	2	42.355
Contig6224	2	42.355
Contig63347	2	42.355
Contig63836	2	42.355
Contig64430	2	42.355
Contig65672	2	42.355
Contig65999	2	42.355
Contig68682	2	42.355
Contig71535	2	42.355
Contig72826	2	42.355
Contig755	2	42.355
Contig8631	2	42.355
Contig8998	2	42.355
Contig99075	2	42.355
Contig99754	2	42.355
Contig112859	2	42.6365
Contig178065	2	42.6365
Contig2410	2	42.6365
Contig2725	2	42.6365
Contig275545	2	42.6365
Contig3661	2	42.6365
Contig45320	2	42.6365
Contig4562	2	42.6365
Contig49777	2	42.6365
Contig527	2	42.6365
Contig54330	2	42.6365
Contig55391	2	42.6365
Contig56643	2	42.6365
Contig594	2	42.6365
Contig72028	2	42.6365
Contig99789	2	42.6365
Contig46636	2	42.9175
Contig47756	2	42.9175
Contig9268	2	42.9175
Contig317016	2	43.199
Contig3823	2	43.3395
Contig11839	2	43.48
Contig344815	2	43.48
Contig38386	2	43.48
Contig42455	2	43.48
Contig43331	2	43.48
Contig43946	2	43.48
Contig5895	2	43.48
Contig60631	2	43.48
Contig62477	2	43.48
Contig73786	2	43.48
Contig932	2	43.48
Contig68775	2	44.0425
Contig98350	2	44.0425
Contig59657	2	44.1825
Contig42961	2	45.168
Contig6985	2	45.168
